,train_loss,val_loss,grad_norm
512,5.97333,4.34924,64.5387
513,5.97307,4.34212,91.0241
514,5.97272,4.34877,64.1423
515,5.97246,4.3417,90.4653
516,5.97212,4.3483,63.7487
517,5.97187,4.34128,89.9104
518,5.97152,4.34784,63.3578
519,5.97127,4.34086,89.3592
520,5.97093,4.34738,62.9695
521,5.97068,4.34045,88.8118
522,5.97035,4.34693,62.5838
523,5.9701,4.34004,88.2681
524,5.96977,4.34648,62.2008
525,5.96952,4.33963,87.7281
526,5.96919,4.34603,61.8204
527,5.96894,4.33922,87.1918
528,5.96862,4.34558,61.4426
529,5.96837,4.33882,86.6591
530,5.96805,4.34514,61.0673
531,5.96781,4.33842,86.1299
532,5.96749,4.3447,60.6945
533,5.96725,4.33802,85.6044
534,5.96693,4.34427,60.3242
535,5.96669,4.33763,85.0823
536,5.96637,4.34383,59.9564
537,5.96614,4.33724,84.5638
538,5.96582,4.3434,59.5911
539,5.96559,4.33685,84.0487
540,5.96528,4.34298,59.2282
541,5.96505,4.33647,83.537
542,5.96474,4.34256,58.8677
543,5.96451,4.33609,83.0288
544,5.9642,4.34214,58.5097
545,5.96397,4.33571,82.5239
546,5.96367,4.34172,58.154
547,5.96344,4.33533,82.0224
548,5.96314,4.34131,57.8006
549,5.96292,4.33496,81.5242
550,5.96262,4.3409,57.4496
551,5.9624,4.33459,81.0293
552,5.9621,4.34049,57.1009
553,5.96188,4.33422,80.5376
554,5.96158,4.34008,56.7546
555,5.96136,4.33385,80.0492
556,5.96107,4.33968,56.4104
557,5.96085,4.33349,79.564
558,5.96056,4.33928,56.0686
559,5.96035,4.33313,79.082
560,5.96006,4.33889,55.729
561,5.95984,4.33277,78.6031
562,5.95956,4.3385,55.3916
563,5.95935,4.33242,78.1274
564,5.95906,4.33811,55.0564
565,5.95885,4.33207,77.6547
566,5.95857,4.33772,54.7234
567,5.95836,4.33172,77.1852
568,5.95808,4.33734,54.3926
569,5.95787,4.33137,76.7187
570,5.9576,4.33695,54.0639
571,5.95739,4.33103,76.2552
572,5.95712,4.33658,53.7373
573,5.95691,4.33069,75.7947
574,5.95664,4.3362,53.4129
575,5.95644,4.33035,75.3373
576,5.95616,4.33583,53.0906
577,5.95596,4.33001,74.8827
578,5.95569,4.33546,52.7703
579,5.9555,4.32968,74.4311
580,5.95523,4.33509,52.4521
581,5.95503,4.32934,73.9825
582,5.95477,4.33472,52.136
583,5.95457,4.32901,73.5367
584,5.95431,4.33436,51.8219
585,5.95411,4.32869,73.0937
586,5.95385,4.334,51.5098
587,5.95366,4.32836,72.6536
588,5.9534,4.33364,51.1997
589,5.95321,4.32804,72.2164
590,5.95295,4.33329,50.8916
591,5.95276,4.32772,71.7819
592,5.9525,4.33294,50.5855
593,5.95232,4.3274,71.3502
594,5.95206,4.33259,50.2813
595,5.95188,4.32709,70.9213
596,5.95162,4.33224,49.9791
597,5.95144,4.32678,70.4951
598,5.95119,4.3319,49.6788
599,5.95101,4.32646,70.0716
600,5.95076,4.33156,49.3804
601,5.95057,4.32616,69.6508
602,5.95033,4.33122,49.0839
603,5.95015,4.32585,69.2327
604,5.9499,4.33088,48.7893
605,5.94972,4.32555,68.8172
606,5.94948,4.33054,48.4966
607,5.9493,4.32524,68.4044
608,5.94906,4.33021,48.2057
609,5.94888,4.32494,67.9942
610,5.94865,4.32988,47.9166
611,5.94847,4.32465,67.5865
612,5.94823,4.32956,47.6294
613,5.94806,4.32435,67.1815
614,5.94782,4.32923,47.344
615,5.94765,4.32406,66.779
616,5.94742,4.32891,47.0604
617,5.94724,4.32377,66.379
618,5.94701,4.32859,46.7786
619,5.94684,4.32348,65.9816
620,5.94661,4.32827,46.4985
621,5.94644,4.32319,65.5866
622,5.94621,4.32795,46.2202
623,5.94605,4.32291,65.1942
624,5.94582,4.32764,45.9437
625,5.94565,4.32263,64.8042
626,5.94543,4.32733,45.6689
627,5.94526,4.32235,64.4166
628,5.94504,4.32702,45.3958
629,5.94488,4.32207,64.0315
630,5.94465,4.32671,45.1244
631,5.94449,4.32179,63.6488
632,5.94427,4.32641,44.8547
633,5.94411,4.32152,63.2684
634,5.94389,4.32611,44.5867
635,5.94373,4.32124,62.8905
636,5.94351,4.32581,44.3204
637,5.94335,4.32097,62.5149
638,5.94314,4.32551,44.0557
639,5.94298,4.3207,62.1416
640,5.94277,4.32521,43.7927
641,5.94261,4.32044,61.7707
642,5.9424,4.32492,43.5313
643,5.94224,4.32017,61.4021
644,5.94203,4.32462,43.2716
645,5.94188,4.31991,61.0357
646,5.94167,4.32434,43.0135
647,5.94151,4.31965,60.6717
648,5.9413,4.32405,42.7569
649,5.94115,4.31939,60.3099
650,5.94095,4.32376,42.502
651,5.9408,4.31913,59.9503
652,5.94059,4.32348,42.2486
653,5.94044,4.31888,59.593
654,5.94024,4.3232,41.9968
655,5.94009,4.31862,59.2379
656,5.93989,4.32292,41.7466
657,5.93974,4.31837,58.885
658,5.93954,4.32264,41.4979
659,5.93939,4.31812,58.5342
660,5.93919,4.32236,41.2507
661,5.93905,4.31787,58.1856
662,5.93885,4.32209,41.0051
663,5.93871,4.31763,57.8392
664,5.93851,4.32182,40.761
665,5.93837,4.31738,57.4949
666,5.93817,4.32155,40.5184
667,5.93803,4.31714,57.1528
668,5.93783,4.32128,40.2773
669,5.93769,4.3169,56.8127
670,5.9375,4.32101,40.0377
671,5.93736,4.31666,56.4748
672,5.93717,4.32075,39.7995
673,5.93703,4.31642,56.1389
674,5.93684,4.32049,39.5628
675,5.9367,4.31618,55.8051
676,5.93652,4.32023,39.3276
677,5.93638,4.31595,55.4733
678,5.93619,4.31997,39.0938
679,5.93606,4.31572,55.1436
680,5.93587,4.31971,38.8614
681,5.93574,4.31548,54.8158
682,5.93555,4.31945,38.6305
683,5.93542,4.31525,54.4901
684,5.93523,4.3192,38.401
685,5.9351,4.31503,54.1664
686,5.93492,4.31895,38.1729
687,5.93479,4.3148,53.8447
688,5.93461,4.3187,37.9462
689,5.93448,4.31458,53.5249
690,5.9343,4.31845,37.7208
691,5.93417,4.31435,53.2071
692,5.93399,4.3182,37.4969
693,5.93386,4.31413,52.8913
694,5.93368,4.31796,37.2743
695,5.93356,4.31391,52.5773
696,5.93338,4.31772,37.0531
697,5.93325,4.31369,52.2653
698,5.93308,4.31748,36.8332
699,5.93295,4.31348,51.9552
700,5.93278,4.31724,36.6147
701,5.93266,4.31326,51.647
702,5.93248,4.317,36.3975
703,5.93236,4.31305,51.3406
704,5.93219,4.31676,36.1816
705,5.93207,4.31283,51.0362
706,5.9319,4.31653,35.967
707,5.93177,4.31262,50.7335
708,5.9316,4.31629,35.7538
709,5.93148,4.31241,50.4327
710,5.93132,4.31606,35.5418
711,5.9312,4.31221,50.1338
712,5.93103,4.31583,35.3311
713,5.93091,4.312,49.8366
714,5.93074,4.31561,35.1217
715,5.93063,4.31179,49.5413
716,5.93046,4.31538,34.9136
717,5.93034,4.31159,49.2478
718,5.93018,4.31515,34.7068
719,5.93006,4.31139,48.956
720,5.9299,4.31493,34.5012
721,5.92979,4.31119,48.666
722,5.92963,4.31471,34.2968
723,5.92951,4.31099,48.3778
724,5.92935,4.31449,34.0937
725,5.92924,4.31079,48.0913
726,5.92908,4.31427,33.8918
727,5.92896,4.31059,47.8065
728,5.92881,4.31405,33.6911
729,5.92869,4.3104,47.5235
730,5.92854,4.31384,33.4917
731,5.92843,4.31021,47.2422
732,5.92827,4.31362,33.2934
733,5.92816,4.31001,46.9626
734,5.92801,4.31341,33.0964
735,5.92789,4.30982,46.6847
736,5.92774,4.3132,32.9005
737,5.92763,4.30963,46.4084
738,5.92748,4.31299,32.7059
739,5.92737,4.30944,46.1338
740,5.92722,4.31278,32.5124
741,5.92711,4.30926,45.8609
